scope_label,platform,scenario,audit_scope,source,seed,arm,eval_id,trigger_id,theta_hash,orig_label,expected_repeats,query_repeat_rows,parsed_log_repeats,raw_ulg_repeats_without_parsed,recoverable_from_parsed_logs,recoverable_from_existing_logs,needs_resimulation
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,317.0,8.0,0ce57d73b8b7e873,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,319.0,8.0,95d65c608ff366ab,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,320.0,8.0,21836ad7daf7f2c5,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,321.0,8.0,b2ed27f83a8379ff,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,322.0,8.0,d9034dc5854801e8,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,323.0,8.0,1f5ca98b258ee709,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,328.0,8.0,e6b264f2377ebdca,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,329.0,8.0,188a6b6b53df1fce,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,330.0,8.0,60df3129964b67b0,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,331.0,9.0,7ff00f8a9046be4c,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,332.0,9.0,5106ab3f00ba6776,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,335.0,9.0,8b663da02ec5dbd8,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,339.0,9.0,d8a4c3bc196ee396,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,340.0,9.0,699431ce5e1ec1c4,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,348.0,9.0,6a8adf1fb71ea09f,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,349.0,9.0,8b2007a366b18e03,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,350.0,9.0,5f6664ffdedd8460,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,351.0,9.0,81977f1c8ef30d02,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,353.0,9.0,bfb5a61affce4fc5,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,355.0,9.0,6bc00257147e60d6,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,357.0,9.0,a1e02c2b0af6c33c,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,358.0,9.0,898ec27540278d38,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,359.0,9.0,01036132ae18604a,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,360.0,9.0,472789be88641c82,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,361.0,9.0,02f83934db4f3639,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,362.0,9.0,9afe614ec526c839,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,368.0,9.0,17a182027caaed23,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,369.0,9.0,f20107cf23bee715,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,1,ddmin,370.0,9.0,76fb808822aac4a0,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,0.0,,f4f59901e69f993d,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,2.0,,0c03da36cb2a5780,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,3.0,,fe2f1c8d97744701,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,5.0,,d38256aa23776d95,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,7.0,,38d52b246254a93b,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,9.0,,ab44c51b9b699de9,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,10.0,,0f699d8d09ef1059,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,13.0,,4a0ee11f89d5574e,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,15.0,,e947b5d969b3bfa4,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,17.0,,b9d999b8b6a0ad27,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,18.0,,2aa5a41289934f63,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,19.0,,a0440ffe7caf2044,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,20.0,,9b6795d418161d30,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,25.0,,10dbad4715899af0,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,26.0,,cbdbae3888a8712f,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,29.0,,490d2482181ba3d5,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,32.0,,7c68306b6cb852b8,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,33.0,,bd056b345472b62a,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,34.0,,1af5c3b6ab82e1d8,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,37.0,,1d5acb995a846874,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,40.0,,35a537368123192d,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,41.0,,be32de0d976d5261,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,42.0,,76ca81a613842d14,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,44.0,,66cec02e6e5ca1b0,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,46.0,,d2043da549b98dba,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,47.0,,0db3a5e5df9e2bd2,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,48.0,,8735ddb6824db848,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,49.0,,920cb90fd6438b3d,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,51.0,,9a2618d7c3591235,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,52.0,,b272850040528dbc,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,53.0,,fd83787881737201,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,54.0,,e0e1788889d9e3ed,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,55.0,,464f9c65b57a1570,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,56.0,,5d3ac0a1674af796,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,58.0,,c86e94a7a1d94507,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,59.0,,0973741e82ceeba4,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,60.0,,d7bbc4f6c725edc9,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,68.0,,32d56cc11a08fa61,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,70.0,,0aabba03f8f0c245,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,73.0,,fb78d66d2e13b718,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,74.0,,42228b3cf9e27610,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,75.0,,ff5bce9fb7a234de,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,76.0,,aafd248772900a36,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,77.0,,1c2c86e690d235e6,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,A,78.0,,61d979d12c886434,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,81.0,,bf95ab5b376e821c,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,83.0,,ca98cb6fa70c7150,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,84.0,,310ab8877cfaa6e3,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,85.0,,18dff63c7c3e7800,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,86.0,,c23dfeeca93e28b2,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,87.0,,86dc4e5bfee23e72,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,88.0,,aea1c5fd68d95bbb,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,89.0,,6e2dbe674451d227,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,92.0,,48009373a4946fe0,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,93.0,,60628ca806cefdc4,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,94.0,,d2db3d0d5de211ec,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,95.0,,034e5bdb9dd20e2f,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,96.0,,8098f31950ad137c,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,97.0,,1dfd4c7084a46834,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,99.0,,bb175f0a9aecc163,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,100.0,,fe90a807e67a2d6f,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,101.0,,6830093c2df46887,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,102.0,,498c821110453904,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,103.0,,b38987dee64b51fa,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,104.0,,8a9784940006e980,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,105.0,,b343fe9ebae09ab9,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,107.0,,234bdd83016b2d05,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,108.0,,5f36b7be7037590a,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,109.0,,40e93d6bf96a8832,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,110.0,,bd0f7d96125db5de,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,111.0,,18146d5479db6dca,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,112.0,,7ac928ba94d69443,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,114.0,,4c446a5dfe0848a1,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,116.0,,0e34ee4ef96da61c,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,117.0,,065f2d8930d8d9d5,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,119.0,,e03d6d1330d46448,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,120.0,,f06febaae78a5a05,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,121.0,,2291c500cbc9112e,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,122.0,,a5f491280d3a6778,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,124.0,,adc5cb0c3ffd5645,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,125.0,,a0102e449c2a8798,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,126.0,,f00209c4bf6d7785,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,127.0,,ab43f439d631c517,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,128.0,,f3371426609c9483,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,129.0,,d703ccb33b6191e1,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,130.0,,90833571409facd9,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,132.0,,c46d3ba458b60285,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,133.0,,9197a0142fcbfe50,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,134.0,,96cc3cfae3fb148e,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,136.0,,2700530900a4e4fc,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,137.0,,e974da78489dca37,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,138.0,,bdf884681227b0d6,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,140.0,,e94558a67e27c0c0,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,142.0,,6a5a365dbd2be36a,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,143.0,,b99d6044a0763d42,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,144.0,,90234b24c0e2dd1d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,145.0,,b98c2423118a2279,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,147.0,,a90ab55c692020ea,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,149.0,,7daed1a88f713953,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,150.0,,5349c55cb6c0368f,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,151.0,,5eebc3bd0d9a41b4,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,152.0,,345d52fd506ecd41,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,153.0,,6f1bb01373cb8142,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,154.0,,f3c28b9e7cc52c0c,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,155.0,,d8ab3f4e1d5d958d,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,B,157.0,,42035d98f9308d9c,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,164.0,,e786494638513ca9,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,165.0,,ffa809db92b97f6c,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,166.0,,817298a5766fef11,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,169.0,,0a303ccc7fa18b86,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,170.0,,76dd94a4d4626bcc,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,171.0,,72c1112f65d176a9,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,172.0,,9660f28a2490cba8,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,173.0,,9fa952ecf8146a95,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,175.0,,81210e1c27c51823,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,176.0,,d6fc1a1940ea9436,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,178.0,,a8168d6f4a72275b,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,179.0,,634f28e7ce5416c6,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,180.0,,9cecca03d9f35e4d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,181.0,,b0a34606492823c6,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,184.0,,3c9847603efbf132,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,185.0,,20136f4af7ad0668,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,186.0,,fdf724bc0045c75a,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,187.0,,c64dd91b6d6d9bcd,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,188.0,,7b80b07f8a7e9da7,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,192.0,,00f61dc824b8fd5b,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,195.0,,13d4c99abe8b6068,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,196.0,,7813b7ba29926f11,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,197.0,,052b63fa6642e11f,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,198.0,,70d3f47bb312489c,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,199.0,,f1ca185153b69b48,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,200.0,,fa985c1722ebf203,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,201.0,,593b67cf76c69c91,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,203.0,,92fad3c49032b4a2,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,207.0,,abea1b3e57eac6ff,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,208.0,,55b43b9cea82ab3c,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,212.0,,f70ca8b8252727e1,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,214.0,,796d59fdf4409c09,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,215.0,,6ee6256466a0b853,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,217.0,,4d79b9bfd8aee570,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,218.0,,03d326ba7249612e,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,219.0,,667bb5b25c116a87,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,222.0,,7a6050b1ad019811,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,224.0,,98f54bb9c081e1d4,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,225.0,,7461c8d6abdaa913,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,226.0,,2b8d484c6f04e5db,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,227.0,,c9b40985da188837,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,228.0,,420fb1ca9e27fafe,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,229.0,,844693fb55bd8479,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,234.0,,99ac162431974ee1,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,235.0,,e154e054af86715b,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,238.0,,cc5ae070571f12f2,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,direction_a,2,C,239.0,,45dc8e92e34a1b48,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,0.0,0.0,b8bf95eada37b6da,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,1.0,0.0,585643816483f6be,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,4.0,0.0,cca6e57ce3d94e8a,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,7.0,0.0,6462f8c47db74414,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,10.0,0.0,9b71e29a49f0fcea,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,15.0,0.0,4c916a33c80b6e81,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,16.0,0.0,fdd48aa7598e818b,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,20.0,0.0,cb1607be1cbaa5cc,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,25.0,0.0,0b176e70d548d1b0,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,26.0,0.0,b302c82eb378bec2,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,27.0,0.0,525018c6edc88fcd,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,28.0,0.0,181773fc09832ad4,robust_violation,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,36.0,0.0,48273e082af9ff95,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,37.0,0.0,6f93b2f013666b0d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,38.0,0.0,ba3852715c50cf48,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,39.0,0.0,c23baf03d053649d,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,40.0,1.0,30bfd0046dd476fd,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,41.0,1.0,1df9efd4caacd14a,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,44.0,1.0,46bf02c5d3818b2b,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,48.0,1.0,4e946411f385070a,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,49.0,1.0,67ea45e58c61d907,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,50.0,1.0,76f669ac8665135b,noise_band,5,5,5,0,True,True,False
exploratory / verification,PX4,px4_position,candidate,ddmin,2,ddmin,51.0,1.0,6a481fb3cc23857e,noise_band,5,5,5,0,True,True,False
