trigger_id,step_index,phase,action,accepted,memo_hit,skipped_reason,j5_points_used_after,query_repeats_used_after,candidate_theta_hash,candidate_support_size_abs_gt_0p1,candidate_active_channels_abs_gt_0p1,candidate_active_group_ids_abs_gt_0p1,details_json,candidate_eval_id,candidate_robustness_class,candidate_max_abs_theta,candidate_rho_mean_post_neutral_xy_velocity,candidate_rho_std_post_neutral_xy_velocity,candidate_rho_margin_2sigma_post_neutral_xy_velocity
5,11,support_ddmin,outer0_remove_05_of_37,False,False,,10,50,668c935a6138dd08,32,"pitch,roll,throttle,yaw","0,1,3,5,6,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 8, ""group_ids"": [7, 8, 9, 10, 11], ""outer_pass"": 0}",206,robust_safe,0.4545878921648565,0.03723003606700748,0.013964948401877515,0.06515993287076251
5,12,support_ddmin,outer0_remove_05_of_37,False,False,,11,55,091a3bbbd739e881,32,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 8, ""group_ids"": [12, 13, 14, 15, 16], ""outer_pass"": 0}",207,robust_safe,0.4545878921648565,0.17924297139797946,0.01718652125490669,0.21361601390779283
5,13,support_ddmin,outer0_remove_05_of_37,False,False,,12,60,f95c95ad08669354,33,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,19,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 8, ""group_ids"": [17, 18, 19, 20, 21], ""outer_pass"": 0}",208,robust_safe,0.4451340708676097,0.5203535301593358,0.012595253560848755,0.5455440372810333
5,14,support_ddmin,outer0_remove_05_of_37,False,False,,13,65,41deef76e36de657,34,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,25,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 8, ""group_ids"": [22, 23, 24, 25, 26], ""outer_pass"": 0}",209,robust_safe,0.4545878921648565,0.14931511983778883,0.016907042738184417,0.18312920531415766
5,15,support_ddmin,outer0_remove_04_of_37,False,False,,14,70,fafe436ded443687,35,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,32,33,34,35,36,37,38,39","{""granularity"": 8, ""group_ids"": [27, 28, 29, 31], ""outer_pass"": 0}",210,robust_safe,0.4545878921648565,0.056082117575766935,0.0214025596284292,0.09888723683262533
5,16,support_ddmin,outer0_remove_04_of_37,False,False,,15,75,18c1172293aaa013,33,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,36,37,38,39","{""granularity"": 8, ""group_ids"": [32, 33, 34, 35], ""outer_pass"": 0}",211,robust_safe,0.4545878921648565,0.39985749395468045,0.043594156046148816,0.4870458060469781
5,17,support_ddmin,outer0_remove_04_of_37,False,False,,16,80,9688b824a32e7c50,33,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35","{""granularity"": 8, ""group_ids"": [36, 37, 38, 39], ""outer_pass"": 0}",212,noise_band,0.4545878921648565,0.020599880304454567,0.021253400182906144,0.06310668067026685
5,18,support_ddmin,outer0_remove_03_of_37,False,False,,17,85,c7515783aacdf306,34,"pitch,roll,throttle,yaw","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 16, ""group_ids"": [0, 1, 3], ""outer_pass"": 0}",213,noise_band,0.4545878921648565,-0.022636877361402054,0.02984198430225103,0.03704709124310001
5,19,support_ddmin,outer0_remove_03_of_37,False,False,,18,90,fccac77ef047e0c4,34,"pitch,roll,throttle,yaw","0,1,3,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 16, ""group_ids"": [5, 6, 7], ""outer_pass"": 0}",214,noise_band,0.4545878921648565,-0.017321982067159736,0.05195715368932336,0.08659232531148699
5,20,support_ddmin,outer0_remove_03_of_37,False,False,,19,95,89e9f25890c9238c,34,"pitch,roll,throttle,yaw","0,1,3,5,6,7,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 16, ""group_ids"": [8, 9, 10], ""outer_pass"": 0}",215,robust_safe,0.4545878921648565,0.05320551945221208,0.020892071182518686,0.09498966181724945
5,21,support_ddmin,outer0_remove_03_of_37,False,False,,20,100,f259e74d179e4372,34,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 16, ""group_ids"": [11, 12, 13], ""outer_pass"": 0}",216,robust_safe,0.4545878921648565,0.15121427209003932,0.03294546434163579,0.2171052007733109
5,22,support_ddmin,outer0_remove_03_of_37,False,False,,21,105,bc676d8dba2723f3,34,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 16, ""group_ids"": [14, 15, 16], ""outer_pass"": 0}",217,noise_band,0.4545878921648565,0.0029308809686066305,0.02512449066318829,0.053179862294983206
5,23,support_ddmin,outer0_remove_02_of_37,False,False,,22,110,3e0d1a6aa8c1f79b,35,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 16, ""group_ids"": [17, 18], ""outer_pass"": 0}",218,robust_safe,0.4451340708676097,0.08855027688855484,0.014039072394683228,0.1166284216779213
5,24,support_ddmin,outer0_remove_02_of_37,False,False,,23,115,e30b2635051d6af9,36,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 16, ""group_ids"": [19, 20], ""outer_pass"": 0}",219,noise_band,0.4545878921648565,0.04826957847384776,0.031627677693965454,0.11152493386177867
5,25,support_ddmin,outer0_remove_02_of_37,False,False,,24,120,c71598f5a142f187,36,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 16, ""group_ids"": [21, 22], ""outer_pass"": 0}",220,robust_safe,0.4451340708676097,0.09889107241258357,0.03268813063264435,0.16426733367787227
5,26,support_ddmin,outer0_remove_02_of_37,False,False,,25,125,cdbcd2e1aca7f3dc,35,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,25,26,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 16, ""group_ids"": [23, 24], ""outer_pass"": 0}",221,robust_safe,0.4545878921648565,0.05332693238315622,0.01846036818791728,0.09024766875899079
5,27,support_ddmin,outer0_remove_02_of_37,False,False,,26,130,8080f92d6bb8dea1,36,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 16, ""group_ids"": [25, 26], ""outer_pass"": 0}",222,noise_band,0.4545878921648565,0.051834193393956826,0.029332352576231433,0.1104988985464197
5,28,support_ddmin,outer0_remove_02_of_37,False,False,,27,135,26eb273f213b0c94,36,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,28,29,31,32,33,34,35,36,37,38,39","{""granularity"": 16, ""group_ids"": [27, 28], ""outer_pass"": 0}",223,noise_band,0.4545878921648565,0.009819011457542604,0.025860884915630496,0.061540781288803595
5,29,support_ddmin,outer0_remove_02_of_37,False,False,,28,140,d9f1a2f0bee425c7,36,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,32,33,34,35,36,37,38,39","{""granularity"": 16, ""group_ids"": [29, 31], ""outer_pass"": 0}",224,noise_band,0.4545878921648565,0.02126225177824419,0.03998786467525979,0.10123798112876377
5,30,support_ddmin,outer0_remove_02_of_37,False,False,,29,145,32b838e1606239ce,35,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,34,35,36,37,38,39","{""granularity"": 16, ""group_ids"": [32, 33], ""outer_pass"": 0}",225,robust_safe,0.4545878921648565,0.4289374343005791,0.007911514366223235,0.4447604630330256
5,31,support_ddmin,outer0_remove_02_of_37,True,False,,30,150,3f6b48bf99c592db,35,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,36,37,38,39","{""granularity"": 16, ""group_ids"": [34, 35], ""outer_pass"": 0}",226,robust_violation,0.4545878921648565,-0.05592347326845402,0.016591266891144305,-0.022740939486165408
5,32,support_ddmin,outer0_remove_03_of_35,False,False,,31,155,6f3792cd239f44bd,32,"pitch,roll,throttle,yaw","5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,36,37,38,39","{""granularity"": 15, ""group_ids"": [0, 1, 3], ""outer_pass"": 0}",227,noise_band,0.4545878921648565,-0.016732603959480397,0.019060184702755528,0.02138776544603066
5,33,support_ddmin,outer0_remove_03_of_35,False,False,,32,160,261e3253a055bde6,32,"pitch,roll,throttle,yaw","0,1,3,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,36,37,38,39","{""granularity"": 15, ""group_ids"": [5, 6, 7], ""outer_pass"": 0}",228,noise_band,0.4545878921648565,0.025151989361461412,0.01965809986742412,0.06446818909630965
5,34,support_ddmin,outer0_remove_03_of_35,False,False,,33,165,30f576f326742fca,32,"pitch,roll,throttle,yaw","0,1,3,5,6,7,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,36,37,38,39","{""granularity"": 15, ""group_ids"": [8, 9, 10], ""outer_pass"": 0}",229,noise_band,0.4545878921648565,0.05080991200743699,0.02936615698877171,0.10954222598498041
5,35,amplitude_bisection,outer0_iter00_scale0p5000,False,False,,34,170,114648a4590a81a3,24,"pitch,roll,throttle,yaw","7,8,9,11,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,32,33,38,39","{""iteration"": 0, ""outer_pass"": 0, ""scale"": 0.5}",230,robust_safe,0.22729394608242826,0.8451836636574634,0.009544791035328246,0.8642732457281199
5,36,amplitude_bisection,outer0_iter01_scale0p7500,False,False,,35,175,d083a7de735c39fc,29,"pitch,roll,throttle,yaw","1,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,31,32,33,37,38,39","{""iteration"": 1, ""outer_pass"": 0, ""scale"": 0.75}",231,robust_safe,0.3409409191236424,0.43275348980660266,0.015511275166321078,0.46377604013924484
5,37,amplitude_bisection,outer0_iter02_scale0p8750,False,False,,36,180,e9334101fc6b9322,31,"pitch,roll,throttle,yaw","0,1,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,37,38,39","{""iteration"": 2, ""outer_pass"": 0, ""scale"": 0.875}",232,robust_safe,0.3977644056442494,0.24991495469666206,0.031901643922868365,0.3137182425423988
5,38,amplitude_bisection,outer0_iter03_scale0p9375,False,False,,37,185,a73f3832e955caae,33,"pitch,roll,throttle,yaw","0,1,5,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,36,37,38,39","{""iteration"": 3, ""outer_pass"": 0, ""scale"": 0.9375}",233,noise_band,0.42617614890455296,0.05476315876360778,0.028174111604144052,0.11111138197189588
5,39,amplitude_bisection,outer0_iter04_scale0p9688,False,False,,38,190,ab13fb0d2c4adf4e,34,"pitch,roll,throttle,yaw","0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,36,37,38,39","{""iteration"": 4, ""outer_pass"": 0, ""scale"": 0.96875}",234,noise_band,0.44038202053470477,0.011992580512874506,0.030425666285384054,0.07284391308364262
5,40,amplitude_bisection,outer0_iter05_scale0p9844,True,False,,39,195,f0142d60273c1dea,35,"pitch,roll,throttle,yaw","0,1,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,36,37,38,39","{""iteration"": 5, ""outer_pass"": 0, ""scale"": 0.984375}",235,robust_violation,0.44748495634978064,-0.046090502759696596,0.014567211282951438,-0.01695608019379372
5,41,amplitude_bisection,outer0_iter06_scale0p9766,False,False,,40,200,730f607aea725e8c,34,"pitch,roll,throttle,yaw","0,1,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,36,37,38,39","{""iteration"": 6, ""outer_pass"": 0, ""scale"": 0.9765625}",236,noise_band,0.4439334884422427,-0.005235065515912662,0.036275748366358065,0.06731643121680347
5,42,amplitude_bisection,outer1_iter00_scale0p5000,False,False,budget_exhausted,40,200,27cfc01cd51ba53e,24,"pitch,roll,throttle,yaw","7,8,9,11,13,14,15,16,17,18,19,20,21,22,23,24,25,27,28,29,32,33,38,39","{""iteration"": 0, ""outer_pass"": 1, ""scale"": 0.5}",,,,,,
6,1,start,cached_arm_b_start,True,True,,0,0,e94558a67e27c0c0,27,"pitch,roll,throttle,yaw","2,6,7,8,10,12,14,16,18,20,21,22,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39","{""selection_bucket"": ""arm_b_interior""}",arm_b_140,robust_violation,0.4614771060890956,-0.3596984837838651,0.0420558635552979,-0.2755867566732693
6,2,whole_channel,zero_throttle,True,False,,1,5,72ce68f893e32d20,23,"pitch,roll,yaw","2,6,8,10,12,14,16,18,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38","{""group_ids"": [3, 7, 11, 15, 19, 23, 27, 31, 35, 39]}",237,robust_violation,0.46147710608909565,-0.3724880988798399,0.012246172247378813,-0.3479957543850823
6,3,whole_channel,zero_yaw,True,False,,2,10,3b13cb1758eae30a,13,"pitch,roll","8,12,16,20,21,24,25,28,29,32,33,36,37","{""group_ids"": [2, 6, 10, 14, 18, 22, 26, 30, 34, 38]}",238,robust_violation,0.46147710608909565,-0.4174841160057685,0.014145890935715659,-0.3891923341343372
6,4,support_ddmin,outer0_remove_07_of_13,False,False,,3,15,fae6b244117c2186,6,"pitch,roll","28,29,32,33,36,37","{""granularity"": 2, ""group_ids"": [8, 12, 16, 20, 21, 24, 25], ""outer_pass"": 0}",239,robust_safe,0.46147710608909565,0.24748113509670217,0.01773006507556485,0.28294126524783186
6,5,support_ddmin,outer0_remove_06_of_13,False,False,,4,20,187942527282815d,7,"pitch,roll","8,12,16,20,21,24,25","{""granularity"": 2, ""group_ids"": [28, 29, 32, 33, 36, 37], ""outer_pass"": 0}",240,robust_safe,0.3701701157435421,0.9461241878676416,0.0070552764756958534,0.9602347408190334
6,6,support_ddmin,outer0_remove_04_of_13,True,False,,5,25,03342fd3ccf8a609,9,"pitch,roll","21,24,25,28,29,32,33,36,37","{""granularity"": 4, ""group_ids"": [8, 12, 16, 20], ""outer_pass"": 0}",241,robust_violation,0.46147710608909565,-0.11870143346724756,0.051447961747504795,-0.015805509972237966
6,7,support_ddmin,outer0_remove_03_of_09,False,True,,5,25,fae6b244117c2186,6,"pitch,roll","28,29,32,33,36,37","{""granularity"": 3, ""group_ids"": [21, 24, 25], ""outer_pass"": 0}",239,robust_safe,0.46147710608909565,0.24748113509670217,0.01773006507556485,0.28294126524783186
6,8,support_ddmin,outer0_remove_03_of_09,False,False,,6,30,0a1ac93beb27c772,6,"pitch,roll","21,24,25,33,36,37","{""granularity"": 3, ""group_ids"": [28, 29, 32], ""outer_pass"": 0}",242,robust_safe,0.2536845599163463,0.8019543382692852,0.0136248996753495,0.8292041376199842
6,9,support_ddmin,outer0_remove_03_of_09,False,False,,7,35,ea1ca6c6302e1d54,7,"pitch,roll","21,24,25,28,29,32,36","{""granularity"": 3, ""group_ids"": [33, 36, 37], ""outer_pass"": 0}",243,robust_safe,0.45113480271994805,0.30728353425436145,0.06093424114506416,0.42915201654448976
6,10,support_ddmin,outer0_remove_02_of_09,False,False,,8,40,418bbcd3ff950281,7,"pitch,roll","25,28,29,32,33,36,37","{""granularity"": 6, ""group_ids"": [21, 24], ""outer_pass"": 0}",244,robust_safe,0.46147710608909565,0.14728963849710097,0.056601995141159336,0.2604936287794196
6,11,support_ddmin,outer0_remove_02_of_09,False,False,,9,45,813581b872a38c3a,7,"pitch,roll","21,24,29,32,33,36,37","{""granularity"": 6, ""group_ids"": [25, 28], ""outer_pass"": 0}",245,robust_safe,0.46147710608909565,0.2942156284919976,0.032651395976857345,0.3595184204457123
6,12,support_ddmin,outer0_remove_02_of_09,False,False,,10,50,d0cb99ff0c1fe98e,8,"pitch,roll","21,24,25,28,32,33,36,37","{""granularity"": 6, ""group_ids"": [29, 32], ""outer_pass"": 0}",246,robust_safe,0.4448097954039283,0.20403887767358214,0.023636188859887764,0.2513112553933577
6,13,support_ddmin,outer0_remove_01_of_09,False,False,,11,55,f2969324d0b159ec,8,"pitch,roll","21,24,25,28,29,32,36,37","{""granularity"": 6, ""group_ids"": [33], ""outer_pass"": 0}",247,noise_band,0.46147710608909565,-0.030375362506415593,0.030472791155313542,0.03057021980421149
6,14,support_ddmin,outer0_remove_01_of_09,False,False,,12,60,99ac5ddca6945061,9,"pitch,roll","21,24,25,28,29,32,33,36,37","{""granularity"": 6, ""group_ids"": [36], ""outer_pass"": 0}",248,robust_safe,0.45113480271994805,0.14403899205162657,0.03722026883470804,0.21847952972104265
6,15,support_ddmin,outer0_remove_01_of_09,False,False,,13,65,27716c96876040ee,9,"pitch,roll","21,24,25,28,29,32,33,36,37","{""granularity"": 6, ""group_ids"": [37], ""outer_pass"": 0}",249,noise_band,0.46147710608909565,-0.04639532990000141,0.05004259446557483,0.05368985903114825
6,16,support_ddmin,outer0_remove_01_of_09,False,False,,14,70,a981933872b290fa,8,"pitch,roll","24,25,28,29,32,33,36,37","{""granularity"": 9, ""group_ids"": [21], ""outer_pass"": 0}",250,noise_band,0.46147710608909565,0.02992084054569206,0.039847845528684096,0.10961653160306026
6,17,support_ddmin,outer0_remove_01_of_09,False,False,,15,75,b2477f155b4f5d23,8,"pitch,roll","21,25,28,29,32,33,36,37","{""granularity"": 9, ""group_ids"": [24], ""outer_pass"": 0}",251,robust_safe,0.46147710608909565,0.08886708115534485,0.03722654087035588,0.1633201628960566
6,18,support_ddmin,outer0_remove_01_of_09,False,False,,16,80,dca2d3139f46bc66,8,"pitch,roll","21,24,28,29,32,33,36,37","{""granularity"": 9, ""group_ids"": [25], ""outer_pass"": 0}",252,noise_band,0.46147710608909565,-0.07337088869199242,0.09703025096821513,0.12068961324443785
6,19,support_ddmin,outer0_remove_01_of_09,False,False,,17,85,adbfa1dc977aa42c,8,"pitch,roll","21,24,25,29,32,33,36,37","{""granularity"": 9, ""group_ids"": [28], ""outer_pass"": 0}",253,robust_safe,0.46147710608909565,0.2342863794083377,0.027373601649403813,0.28903358270714535
6,20,support_ddmin,outer0_remove_01_of_09,True,False,,18,90,a8624d4087994697,8,"pitch,roll","21,24,25,28,32,33,36,37","{""granularity"": 9, ""group_ids"": [29], ""outer_pass"": 0}",254,robust_violation,0.46147710608909565,-0.02105956069659167,0.007683959508799884,-0.005691641678991903
6,21,support_ddmin,outer0_remove_01_of_08,False,False,,19,95,8e27690d49e69da3,7,"pitch,roll","24,25,28,32,33,36,37","{""granularity"": 8, ""group_ids"": [21], ""outer_pass"": 0}",255,robust_safe,0.46147710608909565,0.08094959728612508,0.029488926539322093,0.13992745036476928
6,22,support_ddmin,outer0_remove_01_of_08,False,False,,20,100,5cd31e0e302738a5,7,"pitch,roll","21,25,28,32,33,36,37","{""granularity"": 8, ""group_ids"": [24], ""outer_pass"": 0}",256,robust_safe,0.46147710608909565,0.11961603837716595,0.01981143516073324,0.15923890869863244
6,23,support_ddmin,outer0_remove_01_of_08,False,False,,21,105,962b3c7ed34958d7,7,"pitch,roll","21,24,28,32,33,36,37","{""granularity"": 8, ""group_ids"": [25], ""outer_pass"": 0}",257,noise_band,0.46147710608909565,-0.007824224167998505,0.05905070481539099,0.11027718546278348
6,24,support_ddmin,outer0_remove_01_of_08,False,False,,22,110,992eac9043375451,7,"pitch,roll","21,24,25,32,33,36,37","{""granularity"": 8, ""group_ids"": [28], ""outer_pass"": 0}",258,robust_safe,0.46147710608909565,0.48276569328394936,0.04324471689876739,0.5692551270814842
6,25,support_ddmin,outer0_remove_01_of_08,False,True,,22,110,d0cb99ff0c1fe98e,8,"pitch,roll","21,24,25,28,32,33,36,37","{""granularity"": 8, ""group_ids"": [32], ""outer_pass"": 0}",246,robust_safe,0.4448097954039283,0.20403887767358214,0.023636188859887764,0.2513112553933577
6,26,support_ddmin,outer0_remove_01_of_08,False,False,,23,115,b83f736b6fc310c3,7,"pitch,roll","21,24,25,28,32,36,37","{""granularity"": 8, ""group_ids"": [33], ""outer_pass"": 0}",259,noise_band,0.46147710608909565,-0.02785252231013737,0.056620693694642864,0.08538886507914836
6,27,support_ddmin,outer0_remove_01_of_08,False,False,,24,120,fe8c97e43459e267,8,"pitch,roll","21,24,25,28,32,33,36,37","{""granularity"": 8, ""group_ids"": [36], ""outer_pass"": 0}",260,robust_safe,0.45113480271994805,0.2830367210682806,0.04237768189059971,0.36779208484948
6,28,support_ddmin,outer0_remove_01_of_08,False,False,,25,125,b3bd1824ed36fe8f,7,"pitch,roll","21,24,25,28,32,33,36","{""granularity"": 8, ""group_ids"": [37], ""outer_pass"": 0}",261,noise_band,0.46147710608909565,-0.008251691228388846,0.042380301608023925,0.07650891198765901
6,29,amplitude_bisection,outer0_iter00_scale0p5000,False,False,,26,130,887a0395f325c183,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 0, ""outer_pass"": 0, ""scale"": 0.5}",262,robust_safe,0.23073855304454782,0.7482302164614627,0.021191039311642786,0.7906122950847483
6,30,amplitude_bisection,outer0_iter01_scale0p7500,False,False,,27,135,c1f0d6dc6db780a7,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 1, ""outer_pass"": 0, ""scale"": 0.75}",263,robust_safe,0.34610782956682173,0.4068074010492485,0.05120965833336196,0.5092267177159724
6,31,amplitude_bisection,outer0_iter02_scale0p8750,False,False,,28,140,d27a476fb9752f90,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 2, ""outer_pass"": 0, ""scale"": 0.875}",264,robust_safe,0.4037924678279587,0.24372834179713215,0.05371033570929283,0.3511490132157178
6,32,amplitude_bisection,outer0_iter03_scale0p9375,False,False,,29,145,9032a336138cd2f9,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 3, ""outer_pass"": 0, ""scale"": 0.9375}",265,robust_safe,0.4326347869585272,0.07091786658425574,0.021208933393210658,0.11333573337067705
6,33,amplitude_bisection,outer0_iter04_scale0p9688,False,False,,30,150,5a41ec96dc8ebef4,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 4, ""outer_pass"": 0, ""scale"": 0.96875}",266,noise_band,0.4470559465238114,0.022218541533326565,0.040971652073582165,0.10416184568049089
6,34,amplitude_bisection,outer0_iter05_scale0p9844,False,False,,31,155,a8bf7feb6129ba3f,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 5, ""outer_pass"": 0, ""scale"": 0.984375}",267,noise_band,0.45426652630645353,0.00575549366954351,0.053587179588122445,0.1129298528457884
6,35,amplitude_bisection,outer0_iter06_scale0p9922,False,False,,32,160,0fbc9d8b0a1c6298,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 6, ""outer_pass"": 0, ""scale"": 0.9921875}",268,noise_band,0.45787181619777456,-0.018501948232928656,0.043591206499560414,0.06868046476619218
6,36,support_ddmin,outer1_remove_04_of_08,False,False,,33,165,33eaec5bedcaae6e,4,"pitch,roll","32,33,36,37","{""granularity"": 2, ""group_ids"": [21, 24, 25, 28], ""outer_pass"": 1}",269,robust_safe,0.46147710608909565,0.5612575153220525,0.019283500314686338,0.5998245159514252
6,37,amplitude_bisection,outer1_iter00_scale0p5000,False,True,,33,165,887a0395f325c183,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 0, ""outer_pass"": 1, ""scale"": 0.5}",262,robust_safe,0.23073855304454782,0.7482302164614627,0.021191039311642786,0.7906122950847483
6,38,amplitude_bisection,outer1_iter01_scale0p7500,False,True,,33,165,c1f0d6dc6db780a7,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 1, ""outer_pass"": 1, ""scale"": 0.75}",263,robust_safe,0.34610782956682173,0.4068074010492485,0.05120965833336196,0.5092267177159724
6,39,amplitude_bisection,outer1_iter02_scale0p8750,False,True,,33,165,d27a476fb9752f90,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 2, ""outer_pass"": 1, ""scale"": 0.875}",264,robust_safe,0.4037924678279587,0.24372834179713215,0.05371033570929283,0.3511490132157178
6,40,amplitude_bisection,outer1_iter03_scale0p9375,False,True,,33,165,9032a336138cd2f9,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 3, ""outer_pass"": 1, ""scale"": 0.9375}",265,robust_safe,0.4326347869585272,0.07091786658425574,0.021208933393210658,0.11333573337067705
6,41,amplitude_bisection,outer1_iter04_scale0p9688,False,True,,33,165,5a41ec96dc8ebef4,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 4, ""outer_pass"": 1, ""scale"": 0.96875}",266,noise_band,0.4470559465238114,0.022218541533326565,0.040971652073582165,0.10416184568049089
6,42,amplitude_bisection,outer1_iter05_scale0p9844,False,True,,33,165,a8bf7feb6129ba3f,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 5, ""outer_pass"": 1, ""scale"": 0.984375}",267,noise_band,0.45426652630645353,0.00575549366954351,0.053587179588122445,0.1129298528457884
6,43,amplitude_bisection,outer1_iter06_scale0p9922,False,True,,33,165,0fbc9d8b0a1c6298,8,"pitch,roll","21,24,25,28,32,33,36,37","{""iteration"": 6, ""outer_pass"": 1, ""scale"": 0.9921875}",268,noise_band,0.45787181619777456,-0.018501948232928656,0.043591206499560414,0.06868046476619218
7,1,start,cached_arm_b_start,True,True,,0,0,6a5a365dbd2be36a,27,"pitch,roll,throttle,yaw","2,6,7,8,10,12,14,16,18,20,21,22,24,25,26,28,29,30,31,32,33,34,35,36,37,38,39","{""selection_bucket"": ""arm_b_interior""}",arm_b_142,robust_violation,0.423020680581671,-0.1794329638693796,0.0297563903970321,-0.1199201830753154
7,2,whole_channel,zero_throttle,True,False,,1,5,1f3de25c8c2c6bc3,23,"pitch,roll,yaw","2,6,8,10,12,14,16,18,20,21,22,24,25,26,28,29,30,32,33,34,36,37,38","{""group_ids"": [3, 7, 11, 15, 19, 23, 27, 31, 35, 39]}",270,robust_violation,0.423020680581671,-0.16385618022912768,0.05438468949511357,-0.05508680123890054
