group_id,channel,window_id,t_start,t_end,boundary_theta_hash,sign,repeat_idx,delta_probe,projection_linf,theta_hash,query_id,query_retry_count,rho_post_neutral_alt_drift,rho_post_neutral_xy_drift,rho_post_neutral_xy_velocity
34,yaw,8,4.0,4.5,8da972d72aa8c361,-,4,0.2,0.0,f360c571560f6662,f360c571560f6662_px4_position_0_alt_drift_h1_g34_minus_repeat4,0,0.049071311950683594,1.9590736871898993,0.9671953975885366
35,throttle,8,4.0,4.5,8da972d72aa8c361,+,0,0.2,0.0,b059aecc0c8507f9,b059aecc0c8507f9_px4_position_0_alt_drift_h1_g35_plus_repeat0,0,-0.7338247299194336,1.9365895358669716,0.9604292454745371
35,throttle,8,4.0,4.5,8da972d72aa8c361,+,1,0.2,0.0,b059aecc0c8507f9,b059aecc0c8507f9_px4_position_0_alt_drift_h1_g35_plus_repeat1,0,-0.9636869430541992,1.9523373733739773,0.9468568888738255
35,throttle,8,4.0,4.5,8da972d72aa8c361,+,2,0.2,0.0,b059aecc0c8507f9,b059aecc0c8507f9_px4_position_0_alt_drift_h1_g35_plus_repeat2,0,-1.1419801712036133,1.9710778086054968,0.9566524908054738
35,throttle,8,4.0,4.5,8da972d72aa8c361,+,3,0.2,0.0,b059aecc0c8507f9,b059aecc0c8507f9_px4_position_0_alt_drift_h1_g35_plus_repeat3,0,-0.7898588180541992,1.945325406120144,0.9612819480939538
35,throttle,8,4.0,4.5,8da972d72aa8c361,+,4,0.2,0.0,b059aecc0c8507f9,b059aecc0c8507f9_px4_position_0_alt_drift_h1_g35_plus_repeat4,0,-0.8297748565673828,1.9526192947538263,0.9591595452826166
35,throttle,8,4.0,4.5,8da972d72aa8c361,-,0,0.2,0.0,ac9fab5fec3ce735,ac9fab5fec3ce735_px4_position_0_alt_drift_h1_g35_minus_repeat0,0,-0.3968963623046875,1.963125071956622,0.966674305380979
35,throttle,8,4.0,4.5,8da972d72aa8c361,-,1,0.2,0.0,ac9fab5fec3ce735,ac9fab5fec3ce735_px4_position_0_alt_drift_h1_g35_minus_repeat1,0,-0.27883338928222656,1.976413023056609,0.985904321075487
35,throttle,8,4.0,4.5,8da972d72aa8c361,-,2,0.2,0.0,ac9fab5fec3ce735,ac9fab5fec3ce735_px4_position_0_alt_drift_h1_g35_minus_repeat2,0,-0.41197872161865234,1.9506062734825056,0.9631280194488494
35,throttle,8,4.0,4.5,8da972d72aa8c361,-,3,0.2,0.0,ac9fab5fec3ce735,ac9fab5fec3ce735_px4_position_0_alt_drift_h1_g35_minus_repeat3,0,-0.1707000732421875,1.9649481368292279,0.979824829483083
35,throttle,8,4.0,4.5,8da972d72aa8c361,-,4,0.2,0.0,ac9fab5fec3ce735,ac9fab5fec3ce735_px4_position_0_alt_drift_h1_g35_minus_repeat4,0,-0.37965869903564453,1.9745094966219023,0.9696421881503924
36,roll,9,4.5,5.0,8da972d72aa8c361,+,0,0.2,0.0,861a6e1ee06b693d,861a6e1ee06b693d_px4_position_0_alt_drift_h1_g36_plus_repeat0,0,0.04570960998535156,1.9353358216547876,0.957514898226693
36,roll,9,4.5,5.0,8da972d72aa8c361,+,1,0.2,0.0,861a6e1ee06b693d,861a6e1ee06b693d_px4_position_0_alt_drift_h1_g36_plus_repeat1,0,0.002777099609375,1.9490174190392016,0.9576609470535893
36,roll,9,4.5,5.0,8da972d72aa8c361,+,2,0.2,0.0,861a6e1ee06b693d,861a6e1ee06b693d_px4_position_0_alt_drift_h1_g36_plus_repeat2,0,0.02835559844970703,1.9634279412019056,0.9730700272539214
36,roll,9,4.5,5.0,8da972d72aa8c361,+,3,0.2,0.0,861a6e1ee06b693d,861a6e1ee06b693d_px4_position_0_alt_drift_h1_g36_plus_repeat3,0,0.039000511169433594,1.9599405946890875,0.9613660874409994
36,roll,9,4.5,5.0,8da972d72aa8c361,+,4,0.2,0.0,861a6e1ee06b693d,861a6e1ee06b693d_px4_position_0_alt_drift_h1_g36_plus_repeat4,0,0.03384113311767578,1.9613459529499544,0.9444110508380678
36,roll,9,4.5,5.0,8da972d72aa8c361,-,0,0.2,0.0,fbc1af83dae405f1,fbc1af83dae405f1_px4_position_0_alt_drift_h1_g36_minus_repeat0,0,0.033476829528808594,1.9562511064482528,0.9663250638031946
36,roll,9,4.5,5.0,8da972d72aa8c361,-,1,0.2,0.0,fbc1af83dae405f1,fbc1af83dae405f1_px4_position_0_alt_drift_h1_g36_minus_repeat1,0,-0.008385658264160156,1.9377916645374254,0.9622545338974886
36,roll,9,4.5,5.0,8da972d72aa8c361,-,2,0.2,0.0,fbc1af83dae405f1,fbc1af83dae405f1_px4_position_0_alt_drift_h1_g36_minus_repeat2,0,0.0040493011474609375,1.9253916440651204,0.9413367798297402
36,roll,9,4.5,5.0,8da972d72aa8c361,-,3,0.2,0.0,fbc1af83dae405f1,fbc1af83dae405f1_px4_position_0_alt_drift_h1_g36_minus_repeat3,0,0.0009584426879882812,1.9669903965187132,0.9650908431167249
36,roll,9,4.5,5.0,8da972d72aa8c361,-,4,0.2,0.0,fbc1af83dae405f1,fbc1af83dae405f1_px4_position_0_alt_drift_h1_g36_minus_repeat4,0,0.022667884826660156,1.9421062663295552,0.9522143087244188
37,pitch,9,4.5,5.0,8da972d72aa8c361,+,0,0.2,0.0,43322789f89d0e9f,43322789f89d0e9f_px4_position_0_alt_drift_h1_g37_plus_repeat0,0,0.04040336608886719,1.9365093609780133,0.9547617307033395
37,pitch,9,4.5,5.0,8da972d72aa8c361,+,1,0.2,0.0,43322789f89d0e9f,43322789f89d0e9f_px4_position_0_alt_drift_h1_g37_plus_repeat1,0,0.041390419006347656,1.9337033008466005,0.9549735713731781
37,pitch,9,4.5,5.0,8da972d72aa8c361,+,2,0.2,0.0,43322789f89d0e9f,43322789f89d0e9f_px4_position_0_alt_drift_h1_g37_plus_repeat2,0,0.05176734924316406,1.968633063628486,0.9670432965792393
37,pitch,9,4.5,5.0,8da972d72aa8c361,+,3,0.2,0.0,43322789f89d0e9f,43322789f89d0e9f_px4_position_0_alt_drift_h1_g37_plus_repeat3,0,0.025341033935546875,1.9632540008415431,0.9650857550543125
37,pitch,9,4.5,5.0,8da972d72aa8c361,+,4,0.2,0.0,43322789f89d0e9f,43322789f89d0e9f_px4_position_0_alt_drift_h1_g37_plus_repeat4,0,-0.008893013000488281,1.9348788985310772,0.9537518642061016
37,pitch,9,4.5,5.0,8da972d72aa8c361,-,0,0.2,0.0,20d8104cfddd638a,20d8104cfddd638a_px4_position_0_alt_drift_h1_g37_minus_repeat0,0,0.05030632019042969,1.959798198224296,0.9681868599111406
37,pitch,9,4.5,5.0,8da972d72aa8c361,-,1,0.2,0.0,20d8104cfddd638a,20d8104cfddd638a_px4_position_0_alt_drift_h1_g37_minus_repeat1,0,0.05691719055175781,1.92608394733229,0.9501191320669636
37,pitch,9,4.5,5.0,8da972d72aa8c361,-,2,0.2,0.0,20d8104cfddd638a,20d8104cfddd638a_px4_position_0_alt_drift_h1_g37_minus_repeat2,0,0.012264251708984375,1.975262253046077,0.9722156826653625
37,pitch,9,4.5,5.0,8da972d72aa8c361,-,3,0.2,0.0,20d8104cfddd638a,20d8104cfddd638a_px4_position_0_alt_drift_h1_g37_minus_repeat3,0,0.07450580596923828,1.958916872613086,0.9637125084260798
37,pitch,9,4.5,5.0,8da972d72aa8c361,-,4,0.2,0.0,20d8104cfddd638a,20d8104cfddd638a_px4_position_0_alt_drift_h1_g37_minus_repeat4,0,0.05978107452392578,1.941246561325737,0.9613378043730891
38,yaw,9,4.5,5.0,8da972d72aa8c361,+,0,0.2,0.0,88085e6babfd162e,88085e6babfd162e_px4_position_0_alt_drift_h1_g38_plus_repeat0,0,0.041461944580078125,1.957068705253733,0.9643624961693414
38,yaw,9,4.5,5.0,8da972d72aa8c361,+,1,0.2,0.0,88085e6babfd162e,88085e6babfd162e_px4_position_0_alt_drift_h1_g38_plus_repeat1,0,-0.0004825592041015625,1.9653997264456553,0.9653255633061014
38,yaw,9,4.5,5.0,8da972d72aa8c361,+,2,0.2,0.0,88085e6babfd162e,88085e6babfd162e_px4_position_0_alt_drift_h1_g38_plus_repeat2,0,0.01799488067626953,1.947706946418072,0.964930703880692
38,yaw,9,4.5,5.0,8da972d72aa8c361,+,3,0.2,0.0,88085e6babfd162e,88085e6babfd162e_px4_position_0_alt_drift_h1_g38_plus_repeat3,0,0.013399124145507812,1.9409381758475697,0.9636534832611918
38,yaw,9,4.5,5.0,8da972d72aa8c361,+,4,0.2,0.0,88085e6babfd162e,88085e6babfd162e_px4_position_0_alt_drift_h1_g38_plus_repeat4,0,0.06285381317138672,1.9720396184351077,0.9775218808756694
38,yaw,9,4.5,5.0,8da972d72aa8c361,-,0,0.2,0.0,e406b09a667a1e85,e406b09a667a1e85_px4_position_0_alt_drift_h1_g38_minus_repeat0,0,0.039361000061035156,1.9363295679024706,0.9562142356319827
38,yaw,9,4.5,5.0,8da972d72aa8c361,-,1,0.2,0.0,e406b09a667a1e85,e406b09a667a1e85_px4_position_0_alt_drift_h1_g38_minus_repeat1,0,0.022371292114257812,1.9482024626195602,0.960561501554609
38,yaw,9,4.5,5.0,8da972d72aa8c361,-,2,0.2,0.0,e406b09a667a1e85,e406b09a667a1e85_px4_position_0_alt_drift_h1_g38_minus_repeat2,0,0.04945182800292969,1.9323130275882852,0.9616646363657608
38,yaw,9,4.5,5.0,8da972d72aa8c361,-,3,0.2,0.0,e406b09a667a1e85,e406b09a667a1e85_px4_position_0_alt_drift_h1_g38_minus_repeat3,0,-0.0006561279296875,1.9271110521784796,0.9606167271386606
38,yaw,9,4.5,5.0,8da972d72aa8c361,-,4,0.2,0.0,e406b09a667a1e85,e406b09a667a1e85_px4_position_0_alt_drift_h1_g38_minus_repeat4,0,0.07170677185058594,1.945096074134627,0.954624928239981
39,throttle,9,4.5,5.0,8da972d72aa8c361,+,0,0.2,0.0,040ac339bd38aa4c,040ac339bd38aa4c_px4_position_0_alt_drift_h1_g39_plus_repeat0,0,-2.049891471862793,1.947293039473248,0.9641185370645337
39,throttle,9,4.5,5.0,8da972d72aa8c361,+,1,0.2,0.0,040ac339bd38aa4c,040ac339bd38aa4c_px4_position_0_alt_drift_h1_g39_plus_repeat1,0,-1.9044418334960938,1.9631364643148872,0.9795351917936457
39,throttle,9,4.5,5.0,8da972d72aa8c361,+,2,0.2,0.0,040ac339bd38aa4c,040ac339bd38aa4c_px4_position_0_alt_drift_h1_g39_plus_repeat2,0,-2.027115821838379,1.9661756925459615,0.9725604476206035
39,throttle,9,4.5,5.0,8da972d72aa8c361,+,3,0.2,0.0,040ac339bd38aa4c,040ac339bd38aa4c_px4_position_0_alt_drift_h1_g39_plus_repeat3,0,-1.989405632019043,1.966183256655209,0.9710581678371559
39,throttle,9,4.5,5.0,8da972d72aa8c361,+,4,0.2,0.0,040ac339bd38aa4c,040ac339bd38aa4c_px4_position_0_alt_drift_h1_g39_plus_repeat4,0,-2.001310348510742,1.9492615644696152,0.9694013273672304
39,throttle,9,4.5,5.0,8da972d72aa8c361,-,0,0.2,0.0,a78ad013160126b9,a78ad013160126b9_px4_position_0_alt_drift_h1_g39_minus_repeat0,0,0.6095056533813477,1.9372580348931363,0.9447934945325958
39,throttle,9,4.5,5.0,8da972d72aa8c361,-,1,0.2,0.0,a78ad013160126b9,a78ad013160126b9_px4_position_0_alt_drift_h1_g39_minus_repeat1,0,0.6072311401367188,1.9443258838814235,0.9704966313187825
39,throttle,9,4.5,5.0,8da972d72aa8c361,-,2,0.2,0.0,a78ad013160126b9,a78ad013160126b9_px4_position_0_alt_drift_h1_g39_minus_repeat2,0,0.6452836990356445,1.9507574858361147,0.9711935111246713
39,throttle,9,4.5,5.0,8da972d72aa8c361,-,3,0.2,0.0,a78ad013160126b9,a78ad013160126b9_px4_position_0_alt_drift_h1_g39_minus_repeat3,0,0.6337451934814453,1.9370008619966623,0.963267846450374
39,throttle,9,4.5,5.0,8da972d72aa8c361,-,4,0.2,0.0,a78ad013160126b9,a78ad013160126b9_px4_position_0_alt_drift_h1_g39_minus_repeat4,0,0.6209640502929688,1.9566697025986035,0.9715860383962074
